"typefully_id","draft_title","status","tags","created_at","updated_at","scheduled_date","published_at","typefully_url","platform","platform_post_index","platform_published_at","platform_published_url","media_ids","text"
"8050590","AI Assistant Development Course","draft","ai-engineering-buildcamp","2026-02-09T11:56:51.453Z","2026-02-09T11:56:51.422Z","","","https://typefully.com/?d=8050590&a=188312","linkedin","1","","","1476af29-93c8-4163-896c-aa474ca4c0bb","Build an AI agent you can use at work.

In my new hands-on course, you’ll progress from a basic assistant to production, covering testing, agentic behavior, and monitoring step by step.

By the end, you’ll have:

🔸 A fully functional AI assistant (RAG + OpenAI) that can search and answer from real documents.
🔸 A test-driven prompt engineering workflow using evaluation metrics and simulated queries.
🔸 Agentic behavior: function calling, Model Context Protocol (MCP), PydanticAI, OpenAI’s Agent SDK
🔸 A website-building AI agent that outputs complete Django projects.
🔸 Monitoring and guardrails for deployed AI apps: Grafana, Evidently, LangWatch
🔸 A capstone project: your own production-ready AI tool like a resume reviewer, a podcast summarizer, a search bot, etc.

Registration is open, enroll today: https://maven.com/alexey-grigorev/from-rag-to-agents "
"8050585","AI Coding Agent Workshop","draft","ai-engineering-buildcamp","2026-02-09T11:56:11.838Z","2026-02-09T11:56:11.785Z","","","https://typefully.com/?d=8050585&a=188312","x","1","","","765d18ed-85d3-4ec8-a9b1-4cd5d2c7b3e0","Free tutorial: Build an LLM-based agent that will create Django apps from your text prompt.

I’ve published a recording of my latest workshop on building full AI-powered coding agents using Python and Django.

Watch the recording here: https://youtu.be/Sue_mn0JCsY?si=T4wXcEjF0EDuKtM6 "
"8050585","AI Coding Agent Workshop","draft","ai-engineering-buildcamp","2026-02-09T11:56:11.838Z","2026-02-09T11:56:11.785Z","","","https://typefully.com/?d=8050585&a=188312","x","2","","","","What you’ll learn:

- Chatbots vs. Agents
- Setting up with GitHub Codespaces
- Utilizing OpenAI Agents SDK, Toy AI Kit, Pydantic AI
- Defining agent tools: file I/O, web search, more
- Switching LLM providers: OpenAI, Anthropic, Z.AI"
"8050585","AI Coding Agent Workshop","draft","ai-engineering-buildcamp","2026-02-09T11:56:11.838Z","2026-02-09T11:56:11.785Z","","","https://typefully.com/?d=8050585&a=188312","x","3","","","","If you want more support and practice with 2 months' worth of content, my new AI Bootcamp is where you’ll learn to build, evaluate, and deploy your own AI agents step by step.

Registration is now open: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8050585","AI Coding Agent Workshop","draft","ai-engineering-buildcamp","2026-02-09T11:56:11.838Z","2026-02-09T11:56:11.785Z","","","https://typefully.com/?d=8050585&a=188312","linkedin","1","","","c6669e54-890b-4798-b6c6-2ed118017575","Do you want to build an LLM-based agent that will create Django apps from your text prompt?

I’ve published a recording of my latest workshop on building full AI-powered coding agents using Python and Django.

What you’ll learn:

🔸 The difference between chatbots and agents
🔸 How to set up your dev environment using GitHub Codespaces
🔸 Using the OpenAI Agents SDK, Toy AI Kit, and Pydantic AI
🔸 How to define agent tools: file I/O, web search, and more
🔸 Switching LLM providers: OpenAI, Anthropic, Z.AI

Watch the recording here: https://youtu.be/Sue_mn0JCsY?si=T4wXcEjF0EDuKtM6

If you want more support and practice with 2 months' worth of content, my new AI Bootcamp is where you’ll learn to build, evaluate, and deploy your own AI agents step by step.

Registration is now open: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7986033","AI Agent Architecture Essentials (from workshop)","published","ai-engineering-buildcamp","2026-02-02T14:17:24.058Z","2026-02-09T11:26:09.176Z","2026-02-09T18:00:00Z","2026-02-09T18:00:17.125Z","https://typefully.com/?d=7986033&a=188312","x","1","2026-02-09T18:00:17.125Z","https://x.com/Al_Grigor/status/2020920688983617692","f650fce2-41b3-40d5-a2c8-77717b0c24ee","4 key components of AI agent architecture in its simplest form:

1. Brain: The LLM. It reasons, plans, and decides what to do next.

2. Instructions: The system prompt. It defines the agent's role, boundaries, and behavior.

3. Tools: Functions the agent can call to interact with the world:
reading files, writing code, running commands, searching data.

4. Memory: The conversation history and tool results that provide context across steps.

How this works together is what people call the agentic loop:

🔸 The user gives a task
🔸 The agent reasons based on instructions and memory
🔸 It decides to respond or call a tool
🔸 Tool results are added to memory
🔸 The loop continues until the task is complete

The agent decides when to stop.

Once you see this loop clearly, agent frameworks become much easier to reason about. They're mostly different ways of wiring these same components together.

If you want a hands-on walkthrough of this architecture, I've shared free workshop materials.

🔸 Video: https://youtu.be/OhgDEZfHsvg
🔸 Code: https://github.com/alexeygrigorev/workshops/tree/main/agent-skills"
"7986033","AI Agent Architecture Essentials (from workshop)","published","ai-engineering-buildcamp","2026-02-02T14:17:24.058Z","2026-02-09T11:26:09.176Z","2026-02-09T18:00:00Z","2026-02-09T18:00:17.125Z","https://typefully.com/?d=7986033&a=188312","x","2","2026-02-09T18:00:17.125Z","https://x.com/Al_Grigor/status/2020920688983617692","","I also teach how to build production-ready AI agents in my AI Engineering Buildcamp. We go deeper into agent design, evaluation, monitoring, and guardrails as a system.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7986033","AI Agent Architecture Essentials (from workshop)","published","ai-engineering-buildcamp","2026-02-02T14:17:24.058Z","2026-02-09T11:26:09.176Z","2026-02-09T18:00:00Z","2026-02-09T18:00:17.125Z","https://typefully.com/?d=7986033&a=188312","linkedin","1","2026-02-09T18:00:15.120Z","https://www.linkedin.com/feed/update/urn:li:ugcPost:7426686381290303488","2ee539e6-28df-479b-b9fa-e1a01754ec9c","4 key components of AI agent architecture in its simplest form:

1. Brain: The LLM. It reasons, plans, and decides what to do next.

2. Instructions: The system prompt. It defines the agent's role, boundaries, and behavior.

3. Tools: Functions the agent can call to interact with the world:
reading files, writing code, running commands, searching data.

4. Memory: The conversation history and tool results that provide context across steps.

How this works together is what people call the agentic loop:

🔸 The user gives a task
🔸 The agent reasons based on instructions and memory
🔸 It decides to respond or call a tool
🔸 Tool results are added to memory
🔸 The loop continues until the task is complete

The agent decides when to stop.

Once you see this loop clearly, agent frameworks become much easier to reason about. They're mostly different ways of wiring these same components together.

If you want a hands-on walkthrough of this architecture, I've shared free workshop materials.

🔸 Video: https://youtu.be/OhgDEZfHsvg
🔸 Code: https://github.com/alexeygrigorev/workshops/tree/main/agent-skills

I also teach how to build production-ready AI agents in my AI Engineering Buildcamp. We go deeper into agent design, evaluation, monitoring, and guardrails as a system.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7986202","AI Engineering Buildcamp Module 1","published","ai-engineering-buildcamp","2026-02-02T14:35:14.884Z","2026-02-02T14:46:27.516Z","2026-02-02T15:00:00Z","2026-02-02T15:00:15.837Z","https://typefully.com/?d=7986202&a=188312","x","1","2026-02-02T15:00:15.837Z","https://x.com/Al_Grigor/status/2018338681925583037","df6bbfa2-96df-4eeb-9f76-7ac2c0d8e802","We've just finished Module 1 at the AI Engineering Buildcamp.

I fully reworked and re-recorded the content to focus more on practical engineering decisions and less on high-level introductions.

What we covered in Module 1:

1. RAG fundamentals

Used Evidently's documentation as a real, non-simplified example

2. Structured Output

I previously didn't spend enough time on this topic, but it's critical to building reliable LLM-based systems. As a result, it has been moved to the first week and covered in much greater depth.

3. Streaming and working with partial model responses

4. A new, extended section on alternatives to OpenAI

This material was not included in the first iteration of the course. The module now includes a detailed overview and a large list of alternative models and providers.

This first module establishes the technical foundation for the rest of the course.

From here, we will gradually increase complexity and move toward more agent-based and production-oriented systems.

You can learn more about the course here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7986202","AI Engineering Buildcamp Module 1","published","ai-engineering-buildcamp","2026-02-02T14:35:14.884Z","2026-02-02T14:46:27.516Z","2026-02-02T15:00:00Z","2026-02-02T15:00:15.837Z","https://typefully.com/?d=7986202&a=188312","linkedin","1","2026-02-02T15:00:14.437Z","https://www.linkedin.com/feed/update/urn:li:share:7424104365176619009","df6bbfa2-96df-4eeb-9f76-7ac2c0d8e802","We've just finished Module 1 at the AI Engineering Buildcamp.

I fully reworked and re-recorded the content to focus more on practical engineering decisions and less on high-level introductions.

What we covered in Module 1:

1. RAG fundamentals

Used Evidently's documentation as a real, non-simplified example

2. Structured Output

I previously didn't spend enough time on this topic, but it's critical to building reliable LLM-based systems. As a result, it has been moved to the first week and covered in much greater depth.

3. Streaming and working with partial model responses

4. A new, extended section on alternatives to OpenAI

This material was not included in the first iteration of the course. The module now includes a detailed overview and a large list of alternative models and providers.

This first module establishes the technical foundation for the rest of the course.

From here, we will gradually increase complexity and move toward more agent-based and production-oriented systems.

You can learn more about the course here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7930339","Components of AI Agent","published","ai-engineering-buildcamp","2026-01-27T09:17:59.210Z","2026-01-30T07:54:37.914Z","2026-01-30T12:15:00Z","2026-01-30T12:15:06.760Z","https://typefully.com/?d=7930339&a=188312","linkedin","1","2026-01-30T12:15:06.760Z","https://www.linkedin.com/feed/update/urn:li:ugcPost:7422975646282375170","e1a2a6af-b4dd-4f71-a47e-506e7e8e98dd","4 key components of AI agent architecture in its simplest form:

1. Brain: The LLM. It reasons, plans, and decides what to do next.

2. Instructions: The system prompt. It defines the agent's role, boundaries, and behavior.

3. Tools: Functions the agent can call to interact with the world:
reading files, writing code, running commands, searching data.

4. Memory: The conversation history and tool results that provide context across steps.

How this works together is what people call the agentic loop:

🔸 The user gives a task
🔸 The agent reasons based on instructions and memory
🔸 It decides to respond or call a tool
🔸 Tool results are added to memory
🔸 The loop continues until the task is complete

The agent decides when to stop.

Once you see this loop clearly, agent frameworks become much easier to reason about. They're mostly different ways of wiring these same components together.

If you want a hands-on walkthrough of this architecture, I've shared free workshop materials.

🔸 Video: https://youtu.be/OhgDEZfHsvg
🔸 Code: https://github.com/alexeygrigorev/workshops/tree/main/agent-skills

I also teach how to build production-ready AI agents in my AI Engineering Buildcamp. We go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7930468","Building Safe AI Agents","published","ai-engineering-buildcamp","2026-01-27T09:37:53.175Z","2026-01-27T09:52:44.977Z","2026-01-31T08:00:00Z","2026-01-31T08:00:12.371Z","https://typefully.com/?d=7930468&a=188312","linkedin","1","2026-01-31T08:00:12.371Z","https://www.linkedin.com/feed/update/urn:li:ugcPost:7423273885325791233","318a8565-c9af-49f8-90a4-fe83c9d805af","I recently ran a workshop on building safe AI agents with guardrails.

One part of it focuses on building a search engine for a real FAQ before adding any agent logic.

The example uses a large Data Engineering course FAQ stored on GitHub.
300+ questions, written by real students.

We go through this step by step:

🔸 Fetch the FAQ data directly from GitHub
🔸 Parse questions and answers into a clean Python structure
🔸 Index the content to make it searchable
🔸 Verify that search returns relevant results

Only after that do we add an agent on top.

Retrieval and data grounding are important parts of an agent's design, because an agent is only as good as its access to data.

If retrieval is weak, the agent will confidently answer incorrectly.

My workshop shows how to ground an agent in real, verifiable data before adding guardrails and agentic behavior.

Here are the materials:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails

This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7930537","Connecting AI Agents to Tools","published","ai-engineering-buildcamp","2026-01-27T09:46:00.772Z","2026-01-27T09:52:31.266Z","2026-02-01T08:00:00Z","2026-02-01T08:00:21.689Z","https://typefully.com/?d=7930537&a=188312","x","1","2026-02-01T08:00:21.689Z","https://x.com/Al_Grigor/status/2017870610995810310","a927f385-3a61-4a67-982c-ab5be15dc60e","How to connect AI agents to tools?

Here's an example from a recent workshop where I built an FAQ assistant that answers student questions based on an FAQ document.

We start with a simple Python search function that queries an indexed FAQ.

The key step is turning that function into a tool and giving it to an agent.

Here's how to do it:

🔸 Define a search function over the FAQ index
🔸 Decorate it as a tool so the agent can call it
🔸 Create an agent with clear system instructions
🔸 Assign the tool to the agent

In my case, instructions tell the agent:

🔸 You are a teaching assistant
🔸 Your job is to answer questions using the FAQ
🔸 Use the search tool when needed

When a user asks a question, the agent:

🔸 Decides whether to call the tool
🔸 Generates a search query
🔸 Inspects the returned results
🔸 Produces the final answer

You can inspect every tool call to see exactly how the agent reasons and why it chose a particular answer.

This material comes from a free workshop on building safe AI agents, where we go from search to agents and then add guardrails on top.

Materials:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails"
"7930537","Connecting AI Agents to Tools","published","ai-engineering-buildcamp","2026-01-27T09:46:00.772Z","2026-01-27T09:52:31.266Z","2026-02-01T08:00:00Z","2026-02-01T08:00:21.689Z","https://typefully.com/?d=7930537&a=188312","x","2","2026-02-01T08:00:21.689Z","https://x.com/Al_Grigor/status/2017870610995810310","","This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7930537","Connecting AI Agents to Tools","published","ai-engineering-buildcamp","2026-01-27T09:46:00.772Z","2026-01-27T09:52:31.266Z","2026-02-01T08:00:00Z","2026-02-01T08:00:21.689Z","https://typefully.com/?d=7930537&a=188312","linkedin","1","2026-02-01T08:00:09.398Z","https://www.linkedin.com/feed/update/urn:li:ugcPost:7423636259253727232","a927f385-3a61-4a67-982c-ab5be15dc60e","How to connect AI agents to tools?

Here's an example from a recent workshop where I built an FAQ assistant that answers student questions based on an FAQ document.

We start with a simple Python search function that queries an indexed FAQ.

The key step is turning that function into a tool and giving it to an agent.

Here's how to do it:

🔸 Define a search function over the FAQ index
🔸 Decorate it as a tool so the agent can call it
🔸 Create an agent with clear system instructions
🔸 Assign the tool to the agent

In my case, instructions tell the agent:

🔸 You are a teaching assistant
🔸 Your job is to answer questions using the FAQ
🔸 Use the search tool when needed

When a user asks a question, the agent:

🔸 Decides whether to call the tool
🔸 Generates a search query
🔸 Inspects the returned results
🔸 Produces the final answer

You can inspect every tool call to see exactly how the agent reasons and why it chose a particular answer.

This material comes from a free workshop on building safe AI agents, where we go from search to agents and then add guardrails on top.

Materials:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails

This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7930379","Guardrails for AI","published","ai-engineering-buildcamp","2026-01-27T09:25:52.744Z","2026-01-27T09:31:49.634Z","2026-01-29T08:00:00Z","2026-01-29T08:00:22.318Z","https://typefully.com/?d=7930379&a=188312","x","1","2026-01-29T08:00:22.318Z","https://x.com/Al_Grigor/status/2016783461995208760","b7791b1c-5dea-4a46-8e3f-bca8f006fb36","What are guardrails for AI agents?
Here's a simple way to think about them:

1. What are guardrails?

Guardrails are mechanisms that control how the model reacts to user input and what the user ultimately sees.

2. Why are guardrails important?

An agent will try to be helpful, even when it shouldn't.

For example, imagine an agent built to answer questions about a course.

Without guardrails:
🔸 A student can ask for pizza recipes
🔸 The agent will try to answer
🔸 You spend tokens and money on completely off-topic requests

Guardrails prevent this.

They let you define what is allowed and what is not, before or after the model responds.

3. In practice, guardrails help you:

🔸 Block off-topic questions early
🔸 Refuse requests you don't want to support
🔸 Avoid unsafe or inappropriate outputs
🔸 Save money by stopping useless calls

You decide what the agent is for. Guardrails enforce that decision.

Once agents are exposed to real users, guardrails stop being optional. They become part of the system design.

I walk through this step by step in a free workshop:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails

This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7930379","Guardrails for AI","published","ai-engineering-buildcamp","2026-01-27T09:25:52.744Z","2026-01-27T09:31:49.634Z","2026-01-29T08:00:00Z","2026-01-29T08:00:22.318Z","https://typefully.com/?d=7930379&a=188312","linkedin","1","2026-01-29T08:00:12.202Z","https://www.linkedin.com/feed/update/urn:li:ugcPost:7422549107753500672","b7791b1c-5dea-4a46-8e3f-bca8f006fb36","What are guardrails for AI agents?
Here's a simple way to think about them:

1. What are guardrails?

Guardrails are mechanisms that control how the model reacts to user input and what the user ultimately sees.

2. Why are guardrails important?

An agent will try to be helpful, even when it shouldn't.

For example, imagine an agent built to answer questions about a course.

Without guardrails:
🔸 A student can ask for pizza recipes
🔸 The agent will try to answer
🔸 You spend tokens and money on completely off-topic requests

Guardrails prevent this.

They let you define what is allowed and what is not, before or after the model responds.

3. In practice, guardrails help you:

🔸 Block off-topic questions early
🔸 Refuse requests you don't want to support
🔸 Avoid unsafe or inappropriate outputs
🔸 Save money by stopping useless calls

You decide what the agent is for. Guardrails enforce that decision.

Once agents are exposed to real users, guardrails stop being optional. They become part of the system design.

I walk through this step by step in a free workshop:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails

This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7930253","Agents: Skills vs Commands","published","ai-engineering-buildcamp","2026-01-27T09:05:55.934Z","2026-01-27T09:21:33.619Z","2026-01-28T08:00:00Z","2026-01-28T08:00:12.504Z","https://typefully.com/?d=7930253&a=188312","x","1","2026-01-28T08:00:12.504Z","https://x.com/Al_Grigor/status/2016421020513788090","6b5e25dd-d499-425b-b3f7-51e3c7c80e15","When building agents, what is the difference between skills and commands?
They look similar, but they serve different roles.

1. Commands are explicit. You can think of them as user-driven shortcuts

🔸 The user knows exactly what should happen
🔸 The user triggers it directly, for example /kit
🔸 The agent simply executes the instruction

2. Skills are implicit

🔸 The user describes a task in natural language
🔸 The agent decides whether a skill applies
🔸 The agent loads and uses the skill autonomously

The user never says, ""Use this skill""

Skills encode operational knowledge. They tell the agent how to do something, so it doesn't have to guess.

3. The key distinction is who makes the decision:

🔸 Commands: the user decides
🔸 Skills: the agent decides

Commands are best when the intent is precise.

Skills are better when you want reusable, predictable agent behavior across tasks and projects.

If you want to go deeper, I've shared a free workshop on implementing skills from scratch:

🔸 Video: https://youtu.be/OhgDEZfHsvg
🔸 Code: https://github.com/alexeygrigorev/workshops/tree/main/agent-skills"
"7930253","Agents: Skills vs Commands","published","ai-engineering-buildcamp","2026-01-27T09:05:55.934Z","2026-01-27T09:21:33.619Z","2026-01-28T08:00:00Z","2026-01-28T08:00:12.504Z","https://typefully.com/?d=7930253&a=188312","x","2","2026-01-28T08:00:12.504Z","https://x.com/Al_Grigor/status/2016421020513788090","","I also teach how to build production-ready AI agents in my AI Engineering Buildcamp. We go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7930253","Agents: Skills vs Commands","published","ai-engineering-buildcamp","2026-01-27T09:05:55.934Z","2026-01-27T09:21:33.619Z","2026-01-28T08:00:00Z","2026-01-28T08:00:12.504Z","https://typefully.com/?d=7930253&a=188312","linkedin","1","2026-01-28T08:00:11.418Z","https://www.linkedin.com/feed/update/urn:li:ugcPost:7422186717207576576","0cdce6af-9df3-4a22-99fe-e8fcd20a8b19","When building agents, what is the difference between skills and commands?
They look similar, but they serve different roles.

1. Commands are explicit. You can think of them as user-driven shortcuts

🔸 The user knows exactly what should happen
🔸 The user triggers it directly, for example /kit
🔸 The agent simply executes the instruction

2. Skills are implicit

🔸 The user describes a task in natural language
🔸 The agent decides whether a skill applies
🔸 The agent loads and uses the skill autonomously

The user never says, ""Use this skill""

Skills encode operational knowledge. They tell the agent how to do something, so it doesn't have to guess.

3. The key distinction is who makes the decision:

🔸 Commands: the user decides
🔸 Skills: the agent decides

Commands are best when the intent is precise.

Skills are better when you want reusable, predictable agent behavior across tasks and projects.

If you want to go deeper, I've shared a free workshop on implementing skills from scratch:

🔸 Video: https://youtu.be/OhgDEZfHsvg
🔸 Code: https://github.com/alexeygrigorev/workshops/tree/main/agent-skills

I also teach how to build production-ready AI agents in my AI Engineering Buildcamp. We go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up. Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7929593","AI Engineering Buildcamp: Cohort 2","published","ai-engineering-buildcamp","2026-01-27T07:35:32.215Z","2026-01-27T07:39:31.465Z","2026-01-27T08:00:00Z","2026-01-27T08:00:09.447Z","https://typefully.com/?d=7929593&a=188312","x","1","2026-01-27T08:00:09.447Z","https://x.com/Al_Grigor/status/2016058632128143420","1fd1cf2b-c0af-4091-a5a6-bb95a448fe08","We started the second cohort of the AI Engineering Buildcamp yesterday.

Thank you to everyone who joined!

It was great to see you live, meet you, and get a feel for the group right from the first session.

I outlined the entire course structure, explained how everything connects, and detailed what we'll be building in the coming weeks.

If you're still considering joining:

🔸 I've extended the payment deadline to next week.
🔸 Week 2 is designed as a buffer week.
🔸 If you join a bit late, you can still catch up without stress.

You can enroll in the course here: https://maven.com/alexey-grigorev/from-rag-to-agents

The start felt great. Thanks again to everyone who joined!

Looking forward to the upcoming sessions."
"7929593","AI Engineering Buildcamp: Cohort 2","published","ai-engineering-buildcamp","2026-01-27T07:35:32.215Z","2026-01-27T07:39:31.465Z","2026-01-27T08:00:00Z","2026-01-27T08:00:09.447Z","https://typefully.com/?d=7929593&a=188312","linkedin","1","2026-01-27T08:00:10.718Z","https://www.linkedin.com/feed/update/urn:li:share:7421824324271198209","1fd1cf2b-c0af-4091-a5a6-bb95a448fe08","We started the second cohort of the AI Engineering Buildcamp yesterday.

Thank you to everyone who joined!

It was great to see you live, meet you, and get a feel for the group right from the first session.

I outlined the entire course structure, explained how everything connects, and detailed what we'll be building in the coming weeks.

If you're still considering joining:

🔸 I've extended the payment deadline to next week.
🔸 Week 2 is designed as a buffer week.
🔸 If you join a bit late, you can still catch up without stress.

You can enroll in the course here: https://maven.com/alexey-grigorev/from-rag-to-agents

The start felt great. Thanks again to everyone who joined!

Looking forward to the upcoming sessions."
"7922384","Utilize Learning Budget for AI","published","ai-engineering-buildcamp","2026-01-26T13:38:22.595Z","2026-01-26T14:19:05.999Z","2026-01-26T15:00:00Z","2026-01-26T15:00:37.014Z","https://typefully.com/?d=7922384&a=188312","x","1","2026-01-26T15:00:37.014Z","https://x.com/Al_Grigor/status/2015802043487973764","5bea20fd-6849-408d-94d8-c1f9add9a2e8","One of the course participants just shared that they joined AI Engineering Buildcamp using their learning budget through Maven.

This is a good reminder to use your learning budget!

How it typically works:

🔸 Many companies already cover Maven courses via L&D budgets
🔸 After enrollment, you receive a receipt you can forward for reimbursement
🔸 You also get a certificate of completion at the end

If your company offers an L&D or education budget and you haven't used it yet, this is a practical way to leverage it.

1/2"
"7922384","Utilize Learning Budget for AI","published","ai-engineering-buildcamp","2026-01-26T13:38:22.595Z","2026-01-26T14:19:05.999Z","2026-01-26T15:00:00Z","2026-01-26T15:00:37.014Z","https://typefully.com/?d=7922384&a=188312","x","2","2026-01-26T15:00:37.014Z","https://x.com/Al_Grigor/status/2015802043487973764","","Maven has an article about that (+email template to request approval): https://maven.com/expense

I've also prepared a short email you can reuse: https://docs.google.com/document/d/12LBC7KBR_NE-ehSf7YTOOTlMgPD_0g-KU7g5KxTxpbs/edit?usp=sharing

The course starts today, but you can still join. Week 1 is introductory, so it's easy to catch up: https://maven.com/alexey-grigorev/from-rag-to-agents

2/2"
"7922384","Utilize Learning Budget for AI","published","ai-engineering-buildcamp","2026-01-26T13:38:22.595Z","2026-01-26T14:19:05.999Z","2026-01-26T15:00:00Z","2026-01-26T15:00:37.014Z","https://typefully.com/?d=7922384&a=188312","linkedin","1","2026-01-26T15:00:34.024Z","https://www.linkedin.com/feed/update/urn:li:share:7421567733181558784","5bea20fd-6849-408d-94d8-c1f9add9a2e8","One of the course participants just shared that they joined AI Engineering Buildcamp using their learning budget through Maven.

This is a good reminder to use your learning budget!

How it typically works:

🔸 Many companies already cover Maven courses via L&D budgets
🔸 After enrollment, you receive a receipt you can forward for reimbursement
🔸 You also get a certificate of completion at the end

If your company offers an L&D or education budget and you haven't used it yet, this is a practical way to leverage it.

Maven has an article about that (+email template to request approval): https://maven.com/expense

I've also prepared a short email you can reuse: https://docs.google.com/document/d/12LBC7KBR_NE-ehSf7YTOOTlMgPD_0g-KU7g5KxTxpbs/edit?usp=sharing

The course starts today, but you can still join. Week 1 is introductory, so it's easy to catch up: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7868292","AI Bootcamp: Building Agentic Systems","published","ai-engineering-buildcamp","2026-01-20T11:34:20.392Z","2026-01-24T07:01:22.940Z","2026-01-24T08:00:00Z","2026-01-24T08:00:10.088Z","https://typefully.com/?d=7868292&a=188312","x","1","2026-01-24T08:00:10.088Z","https://x.com/Al_Grigor/status/2014971458989265133","48f8eeea-905e-4a65-8523-1d5cb4cffbe3","The next cohort of my AI Engineering Buildcamp starts on Monday. But you still have one more week to enroll.

The second week of the course is a buffer week. If helps to catch up if environment setup takes longer than expected, you start a few days late, or you want more time with the foundations.

But it also includes optional content and more use cases for course participants who want to learn more.  

In this course, you will build:

🔸 A real RAG pipeline on your own data
🔸 Tool-using agents with function calling and MCP
🔸 Evaluation workflows to compare prompts, models, and retrieval strategies
🔸 Monitoring and guardrails for production use
🔸 A capstone project you can actually show
🔸 More than 8 projects in total

We already have 46 course participants for this cohort.

Join us too: https://maven.com/alexey-grigorev/from-rag-to-agents"
"7868292","AI Bootcamp: Building Agentic Systems","published","ai-engineering-buildcamp","2026-01-20T11:34:20.392Z","2026-01-24T07:01:22.940Z","2026-01-24T08:00:00Z","2026-01-24T08:00:10.088Z","https://typefully.com/?d=7868292&a=188312","x","2","2026-01-24T08:00:10.088Z","https://x.com/Al_Grigor/status/2014971458989265133","","You can read more about the updated course curriculum here: 

https://alexeyondata.substack.com/p/ai-bootcamp-becomes-ai-engineering

(And there's a discount code inside) 
"
"7868292","AI Bootcamp: Building Agentic Systems","published","ai-engineering-buildcamp","2026-01-20T11:34:20.392Z","2026-01-24T07:01:22.940Z","2026-01-24T08:00:00Z","2026-01-24T08:00:10.088Z","https://typefully.com/?d=7868292&a=188312","linkedin","1","2026-01-24T08:00:07.716Z","https://www.linkedin.com/feed/update/urn:li:share:7420737150457085952","48f8eeea-905e-4a65-8523-1d5cb4cffbe3","The next cohort of my AI Engineering Buildcamp starts on Monday. But you still have one more week to enroll.

The second week of the course is a buffer week. If helps to catch up if environment setup takes longer than expected, you start a few days late, or you want more time with the foundations.

But it also includes optional content and more use cases for course participants who want to learn more.  

In this course, you will build:

🔸 A real RAG pipeline on your own data
🔸 Tool-using agents with function calling and MCP
🔸 Evaluation workflows to compare prompts, models, and retrieval strategies
🔸 Monitoring and guardrails for production use
🔸 A capstone project you can actually show
🔸 More than 8 projects in total

We already have 46 course participants for this cohort.

Join us too: https://maven.com/alexey-grigorev/from-rag-to-agents"
